pubchem_CID,IUPAC Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
85781,bis(2-ethylhexyl) carbonate,24816.91,23680.0,27711.0,17872.0,27021.0,47809.0,10364.0,37397.0,35280.0,44197.0,19426.0,23305.0,28455.0,28659.0,84863.0,76826.0,65020.0,23618.0,28521.0,28456.0,8664.0,12549.91,9958.0,9455.0,8379.0,9954.453,21029.0,27433.0,6787.0,10552.0,12941.44,16583.56,9679.0,31331.0,29088.0,32576.0,76367.75,13250.0,13628.0,12865.0,29095.0,50303.44,16766.0,14893.0,16335.0,14592.0,12638.0,18391.0,9807.907,9624.0,9452.0,8845.0,9905.0,19033.22,30102.0,53410.25,18377.41,34376.0,19768.0,26124.0,28473.38,79833.0,23487.28,52575.4,75382.44,35965.45,42704.0,35087.0,9828.0,7592.0,27507.0,17127.0,11364.28,33273.0,19856.0,16561.0,7053.0,9396.0,15834.0,46109.0,21818.0,19613.0,16558.92,8731.111,6366.0,9031.0,8488.0,6274.0,31333.41,38983.97,17778.0,38055.0,33322.89,28739.97,31660.48,13277.0,10231.9,27919.68,29172.0,25365.0,24038.0,18505.0,21261.0,31406.55,21305.0,7503.0,9816.0,9670.0,15568.0,19956.0,11653.0,13167.0,13607.0,11200.0,7528.0,12285.0,15051.0,23293.0,9712.0,5501.0,9310.0
9268,cyclododecane,860632.0,1133157.0,789319.0,541806.0,190582.0,415001.0,729954.0,1142505.0,586267.0,363333.0,65787.54,385756.0,1055024.0,76200.45,1121467.0,720677.0,1223544.0,1233158.0,592716.0,524120.0,382530.0,313988.0,861263.0,328539.0,327774.0,245439.0,368243.0,518411.0,424750.0,698429.0,286157.0,50576.26,290228.0,84684.0,511246.0,163039.0,1189518.0,326818.0,417796.0,703709.0,454357.0,1322673.0,1081971.0,729805.0,40878.51,1187806.0,707170.0,782702.0,611105.0,265277.0,425124.0,397628.0,373279.0,378981.0,474961.0,288588.0,416685.0,532573.0,688935.0,390582.0,677332.0,69326.6,437006.0,1346741.0,1348076.0,832708.0,767515.0,291684.0,337339.0,357110.0,201762.9,333828.0,352238.0,292311.0,168638.0,31536.76,881248.7,333112.0,251052.0,803969.0,1010019.0,471876.0,1223163.0,617015.0,455915.0,760819.0,602703.0,403590.0,34039.0,639367.0,280853.0,425293.0,605225.0,331485.0,351682.0,226988.0,730846.0,657469.0,554592.0,1131456.0,635601.0,759135.0,740089.0,962416.0,283754.0,243467.0,272100.0,531204.4,482062.0,280188.0,284133.0,257305.0,476892.0,689782.0,637871.0,744808.0,916075.0,1329392.0,692876.0,277007.0,381652.0
7874,"2,2,4,4,6,6,8,8,10,10,12,12,14,14-tetradecamethyl-1,3,5,7,9,11,13-heptaoxa-2,4,6,8,10,12,14-heptasilacyclotetradecane ",12669.05,11765.74,23323.5,2562.0,6374.0,2649.0,4851.0,21769.97,6611.0,12659.0,12489.0,3583.0,21453.75,12730.02,10029.0,3058.246,17656.24,3577.0,3354.116,12239.47,1923.897,2856.0,3741.0,3666.086,4253.0,9320.0,10835.08,2626.889,11852.06,15279.0,892.8911,9404.0,8518.451,26755.0,4714.681,17214.0,6748.0,12989.0,3857.921,11312.0,1834.301,14402.3,12057.0,24128.0,34886.43,6071.904,12694.0,4618.0,12700.0,4532.0,2668.0,2988.167,6616.0,58991.0,62983.01,64898.0,152742.0,103728.0,81928.0,99753.0,119585.0,228345.0,102091.0,172757.8,186001.4,304499.0,115568.0,54554.0,52249.0,126968.0,85878.0,116629.0,200616.0,113697.2,79269.0,65798.0,59659.82,119726.1,140150.0,185107.5,146085.8,74419.0,152709.2,75358.62,125158.0,124690.7,62977.56,47459.36,51810.0,361436.9,49476.0,87987.0,132741.8,422444.0,67478.0,78497.0,247195.7,115824.0,142598.0,116687.0,112115.0,129016.0,249187.0,140551.0,57476.0,120241.9,65338.0,76115.0,82429.85,91709.48,91583.59,106199.5,214508.0,122481.4,48164.51,181779.5,132053.0,145505.5,124289.0,72992.0,59140.85
11172,"2,2,4,4,6,6,8,8,10,10,12,12,14,14,16,16,18,18-octadecamethyl-1,3,5,7,9,11,13,15,17-nonaoxa-2,4,6,8,10,12,14,16,18-nonasilacyclooctadecane",18819.0,38272.26,19668.0,18679.0,18089.0,42144.0,14471.0,21559.02,32165.0,25181.4,16159.0,18587.09,28148.0,20142.0,24637.0,21822.0,23857.0,18427.0,38869.0,15870.0,8435.0,11395.0,15258.0,10252.0,15226.0,18031.0,17965.0,11393.92,11469.0,9828.0,12758.0,13010.0,7640.0,17574.0,77320.0,62345.0,16151.0,23484.0,20054.0,11630.0,21081.0,67198.0,18972.0,20652.0,14972.0,11933.0,11913.0,16661.0,12055.0,7279.0,12352.0,6905.0,9779.215,9546.0,12949.0,27092.0,7998.945,22612.79,28645.2,37217.0,20084.0,16381.0,22064.0,20151.0,31633.0,24716.0,21314.39,15048.38,9430.0,8762.0,21531.13,18070.0,12185.0,13479.0,14802.0,13984.15,8206.0,9267.0,19850.0,23211.01,38488.0,17642.0,15490.33,9742.0,11587.05,13971.0,11127.72,6324.041,12647.0,29151.0,10721.49,28334.0,27996.0,55649.0,20661.0,13308.0,42102.0,22757.0,31568.0,20572.0,26557.0,22458.0,27500.0,26350.45,18554.45,15742.0,9155.113,9324.0,9856.0,11855.56,13567.0,19801.88,9101.0,23136.89,6170.0,19407.0,17361.0,31087.0,20342.0,9598.0,10828.16
11170,"2,2,4,4,6,6,8,8,10,10,12,12,14,14,16,16-hexadecamethyl-1,3,5,7,9,11,13,15-octaoxa-2,4,6,8,10,12,14,16-octasilacyclohexadecane",51096.98,148555.0,65098.44,51782.0,58110.0,153443.0,35706.0,85803.37,83238.22,74003.0,44067.0,53650.0,85272.0,66514.37,59883.0,73066.0,66302.0,49265.4,140469.0,40891.0,21367.0,29843.0,52698.91,26831.0,50463.44,65359.0,44853.0,31323.78,28744.09,26196.25,30313.07,30562.0,19136.0,37711.0,227446.0,172211.0,60635.85,55532.0,64264.0,30212.0,62835.41,153486.2,51635.0,53104.0,36527.37,31262.0,29625.7,49253.0,29786.0,16670.0,35078.0,18575.85,21996.0,30288.0,35275.0,60456.0,29948.0,48750.97,53993.0,76612.0,62203.0,52715.02,55975.0,73344.0,94565.0,101580.0,72936.0,38706.92,22590.0,23982.0,58687.0,66524.0,41080.66,45419.0,37468.0,35736.0,20709.0,48332.0,74807.78,64943.0,106337.0,40765.0,36324.0,26372.57,34586.0,44467.85,28813.0,13766.0,31287.0,122666.0,30079.0,65339.0,77964.0,209206.0,37834.0,39421.0,135103.0,49758.0,74492.0,75121.95,71269.0,56066.0,109876.2,98806.84,44458.0,55194.92,27174.0,20019.0,26867.0,32860.64,44329.21,56837.0,38767.0,91275.23,15642.0,54010.0,43462.0,59785.0,54242.0,23941.0,23907.0
11169,"2,2,4,4,6,6,8,8-octamethyl-1,3,5,7,2,4,6,8-tetraoxatetrasilocane",3416.014,4805.294,6819.664,3433.0,6017.0,5703.0,4712.0,5886.0,8007.0,5280.0,5486.0,6575.0,5679.0,9460.0,5178.0,5566.0,5842.0,4732.0,6572.0,3855.0,3091.0,3946.0,3904.192,3830.254,4814.0,3180.0,8083.0,3536.0,4187.0,3389.0,4198.0,3601.0,2703.0,5206.0,7025.0,6019.0,7349.0,5342.0,5816.0,4800.155,6384.549,6601.0,5457.0,5387.0,6350.0,232528.1,6530.0,5201.0,3003.0,5548.0,3727.0,3100.0,3487.0,4841.0,4687.0,7234.0,4282.0,4715.134,4241.0,7759.0,5639.0,6210.0,6550.0,5237.0,5624.0,4261.706,7287.0,3941.0,5964.0,4079.0,4575.0,3703.0,3182.409,6499.0,3536.0,3177.497,2864.0,3808.241,5118.0,6860.057,5340.0,9112.0,5167.0,4396.0,5004.0,3602.0,4395.0,4545.0,5597.0,7775.0,4111.0,3780.665,6017.0,5867.0,4720.0,4575.0,3698.0,5119.0,5958.263,5780.501,5690.0,6533.934,7015.0,5850.0,2989.0,3840.51,3413.0,4027.0,4582.573,3437.267,1884.538,4192.0,4577.0,5168.0,3530.0,8662.0,6391.0,6418.0,8178.876,4109.0,4302.092
10914,"2,2,4,4,6,6-hexamethyl-1,3,5,2,4,6-trioxatrisilinane",292225.8,1113944.0,406446.0,368076.0,659296.0,396334.0,5224.0,338628.0,503476.0,285740.0,423491.0,451891.0,595346.0,541113.0,408466.0,556764.0,9184.0,279711.3,187632.2,3328.675,288030.0,303424.6486,339648.4,649.8689,402524.0,37378.71,32072.7,237303.0,36850.63,51119.65,1263.736,221013.8,147846.3,519469.0,372830.0,186326.0,654861.0,390956.0,315175.0,354222.0,383823.0,402752.0,399390.0,412660.0,263044.6,213.9573,15878.87,281746.0,438663.0,219283.0,70572.53,235566.0,238632.0,3221.944,4857.0,8502.825,39950.76,362178.0,205447.9,478604.0,425393.0,509708.3,381222.0,522199.0,972.5311,450484.0,246875.6,210530.0,12701.1,440052.0,250248.0,502384.6,272975.0,503443.0,319595.0,274758.5,158424.0,156492.0,335084.0,363114.0,258990.0,465145.0,323130.0,40990.45,73573.65,143368.0,282343.0,390975.0,2547.331,19784.0,155427.0,4842.341,13213.0,409266.6,464150.0,253977.0,332758.1,402817.0,274165.0,520948.0,508717.0,373123.0,623448.0,368075.9,496759.0,693320.0,272676.0,19843.52,413917.0,210178.9,540548.0,106993.5,76859.51,356519.0,197814.0,790978.0,725197.0,362781.0,68206.76,140527.6,80826.85
15600,decane,30341.0,46596.0,40766.0,24664.0,28559.0,42236.0,27594.0,38601.0,38348.0,32386.0,43874.0,33838.0,41656.0,12123.0,39363.0,35503.0,39942.0,39506.0,38356.0,21519.0,23588.0,21917.0,27822.0,775.7346,26276.0,23864.0,24905.0,22615.0,23645.0,21216.0,7032.0,25129.0,24950.0,40543.0,38894.23,28278.0,28175.49,33870.0,33574.0,42050.0,34767.0,34900.0,41864.0,44757.0,34428.0,14597.25,40989.0,35929.0,21047.0,22317.0,21590.0,23395.0,21132.0,3415.923,25878.0,40010.0,29561.0,44233.0,27301.0,33477.0,46103.85,38211.0,39822.0,40780.0,1386.873,44436.0,50960.8,25667.0,26070.0,30946.87,22221.22,29152.0,26816.0,17901.0,17931.0,23155.0,20648.0,22602.0,42328.0,41002.0,36022.0,40009.85,41166.0,22803.0,20474.0,17665.0,20939.0,20391.0,39866.0,38507.0,25122.0,31957.62,26648.0,52198.94,32678.0,27583.0,28828.0,40085.0,44505.23,43717.0,40638.0,49457.09,44815.0,40255.0,21493.0,22470.0,24455.0,27421.0,30439.0,31039.0,22139.0,30138.0,23711.0,21816.0,22729.0,39932.0,40732.0,33436.0,39943.0,18097.0,23204.0
17835,4-methyldecane ,42502.0,71883.0,62133.0,46258.0,43475.0,68280.0,41554.0,84788.0,71517.0,52894.0,133045.0,67837.0,74692.0,28143.0,73165.0,64163.0,76002.0,77207.0,70423.0,46781.0,74739.0,38024.0,82050.0,42625.0,82210.0,67144.0,46246.0,43110.0,64908.0,51232.0,16069.0,55965.0,54046.0,70271.0,69314.0,58600.0,52837.0,108904.0,55727.0,116475.0,64291.0,56746.0,95557.0,100552.0,94747.0,40410.13,109209.0,115696.0,66336.32,45190.0,41575.0,52145.0,48562.0,54387.0,53983.0,72681.0,70062.0,80096.0,44625.0,61449.0,65530.0,107865.0,66692.0,71470.0,73275.0,115022.0,75480.0,41775.0,41076.0,96354.05,40046.0,51426.0,80114.96,30486.03,44992.0,82310.0,41177.0,48508.0,74311.0,92942.0,60996.0,70388.0,83110.0,40332.0,47053.0,41007.0,40594.0,48048.0,74130.0,127093.0,41257.0,41033.0,42877.0,75119.0,43765.0,43711.0,54066.0,78345.0,72677.0,75604.0,70381.0,120656.0,100140.0,81955.0,39086.0,38925.0,43871.0,84081.0,87565.0,106261.0,39224.0,54600.0,57525.0,40376.0,58952.0,149688.0,94048.0,56052.0,104997.0,63450.0,36048.05
17835,4-methyldecane ,42502.0,71883.0,62133.0,46258.0,43475.0,68280.0,41554.0,84788.0,71517.0,52894.0,133045.0,67837.0,74692.0,28143.0,73165.0,64163.0,76002.0,77207.0,70423.0,46781.0,74739.0,38024.0,82050.0,42625.0,82210.0,67144.0,46246.0,43110.0,64908.0,51232.0,16069.0,55965.0,54046.0,70271.0,69314.0,58600.0,52837.0,108904.0,55727.0,116475.0,64291.0,56746.0,95557.0,100552.0,94747.0,40410.13,109209.0,115696.0,66336.32,45190.0,41575.0,52145.0,48562.0,54387.0,53983.0,72681.0,70062.0,80096.0,44625.0,61449.0,65530.0,107865.0,66692.0,71470.0,73275.0,115022.0,75480.0,41775.0,41076.0,96354.05,40046.0,51426.0,80114.96,30486.03,44992.0,82310.0,41177.0,48508.0,74311.0,92942.0,60996.0,70388.0,83110.0,40332.0,47053.0,41007.0,40594.0,48048.0,21172.0,29954.0,9662.075,10830.0,37622.0,3.17e-10,270650.0,194350.0,210668.5,89368.96,276620.0,263519.0,280618.0,226775.0,388430.0,13026.29,124437.0,37090.0,183495.9,46.92248,293316.0,67396.8,554419.0,16.87386,2.875708,259056.0,98077.31,474268.0,251737.0,176958.6,22.57619,1691.35,4.53e-07
8194,dodecanal,29404.0,28550.0,21702.75,13966.0,9540.0,13880.15,11755.0,15551.0,19333.33,13634.0,12169.0,10921.0,19338.27,9125.0,20769.0,15551.0,26300.0,27307.0,12546.6,6154.0,8579.0,7924.233,8038.0,5336.0,8680.0,7314.0,8945.0,9476.0,7775.915,11214.4,6219.907,2335.653,7343.0,4747.0,11380.0,6664.76,33988.93,6995.0,6761.0,16132.0,14655.0,12189.0,12460.0,15486.0,5426.0,18355.0,15672.0,11188.0,11544.08,6404.0,6006.0,8198.0,8178.0,11650.49,9634.0,21091.0,14165.0,11198.01,17761.0,22957.0,21199.0,15688.0,18457.99,16497.0,16813.0,12783.0,15187.0,6829.0,9015.783,7995.0,4878.056,7091.0,8693.0,11836.0,7628.749,2355.308,9939.0,9083.0,7933.0,9218.0,13075.0,14253.0,13519.55,11377.0,13036.0,13038.0,12149.0,7498.0,11475.0,36203.82,11207.0,14609.0,26136.0,23589.0,11613.0,7504.709,12178.0,23343.0,21015.0,22501.0,15026.6,12239.0,19357.0,18008.0,5998.0,6863.691,6970.0,10627.0,11448.0,7134.238,11441.0,4987.0,11774.0,18629.0,10860.0,21461.0,14037.0,19801.14,19606.0,4510.838,9600.0
75084,dodecyl prop-2-enoate,21204.0,28072.0,13693.0,9666.0,13433.86,8733.0,3748.0,58412.54,8026.467,10266.0,3683.818,9339.0,4817.01,3851.437,11463.13,12122.73,8123.0,258130.0,10729.0,6009.0,5975.0,7732.484,20500.17,7672.0,5576.0,5498.0,4509.0,8443.008,5134.768,5358.0,4819.0,1369.528,6237.0,2287.186,5538.0,2736.0,10881.0,6327.0,5392.0,11900.0,8313.0,28757.0,13353.0,15822.0,3271.213,12847.78,18600.0,10334.67,16115.81,4182.0,8813.0,7023.0,9265.943,12513.84,18516.0,8746.0,8334.192,8694.519,5867.465,7434.0,5982.0,4861.079,4345.0,28298.0,7534.512,2069.118,6998.0,5787.0,8947.0,4292.0,2644.0,5472.587,4103.0,6870.0,3565.0,1308.594,6677.0,4013.883,7858.0,11280.89,14638.0,5268.434,13452.0,4076.0,5426.0,11660.0,7942.0,4490.0,2060.217,10016.0,12900.4,3154.0,5042.0,4250.955,10804.0,10774.52,4712.0,10733.22,7728.0,15534.0,10413.0,15227.0,14643.0,10072.79,3252.853,7939.0,3972.0,9548.0,4426.0,3512.0,4123.0,3727.0,4453.96,3253.0,4090.0,8752.778,5683.0,25432.0,8764.534,3202.765,6684.0
8133,2-butoxyethanol  ,86872.07,200303.0,148753.0,481274.0,91573.0,60535.0,75639.74,63585.0,81589.0,270483.0,156727.0,237592.0,150029.0,267998.7,89004.0,47802.0,49982.26,116826.0,74031.0,46825.0,29674.32,46963.0,81020.0,2832.287,84839.0,86852.0,61371.0,45368.0,66463.0,199262.0,6279.93,121272.0,76715.0,183973.0,53636.0,96431.0,65010.0,116533.0,253407.0,99274.0,256954.0,84345.0,166749.0,188458.0,67626.0,11104.95,219127.0,575033.0,150755.0,36833.0,256555.0,217505.0,171770.0,2234.627,5776.939,2248.653,53160.22,209308.0,81820.0,198061.0,62464.37,444504.4,158444.0,212743.0,1576.915,205733.0,104742.0,140184.0,165083.0,55518.0,22915.0,157450.0,163962.0,104714.0,54530.0,122111.0,66356.0,98108.0,237462.0,144498.0,129426.0,200248.0,409950.0,71290.65,29184.92,64408.0,37232.0,188026.0,922.6492,2183.975,142871.4,1822.189,45325.87,134384.0,156677.0,307235.0,126501.0,136447.0,47036.0,279433.0,104953.1,182052.0,319181.0,141838.0,92417.0,120951.1,138212.0,58466.0,171517.0,247577.4,31429.0,101893.0,73804.0,43076.0,62145.0,108241.0,178684.0,148252.0,88691.0,51478.0,205513.0
31236,2-phenoxyethanol  ,207937.0,131457.0,326175.0,204560.0,9795.0,34387.0,7415.0,177229.0,53919.0,5753.0,13187.0,120898.0,26295.0,10887.34,6688.66,58440.0,21839.0,60916.0,41633.0,122048.0,78570.0,11216.0,63418.39,21606.0,2124.815,9429.063,43901.0,13069.0,83390.0,55710.0,15125.0,3866.594,82553.0,15211.58,16966.25,3118.069,7212.351,18156.0,36867.0,8888.784,48182.0,151947.0,19206.0,11394.0,7416.283,308.9808,769.4727,60236.0,17883.0,2963.55,48314.0,23345.0,2786.441,17359.0,51519.0,17332.0,43049.0,49595.0,38416.0,24330.0,10291.0,492029.0,18259.0,115526.0,120582.0,80536.0,30201.0,75967.0,13991.0,23037.0,6721.0,8378.424,62765.0,48662.0,8592.0,7957.0,12872.0,4459.596,23175.0,65549.0,50988.0,71554.0,130252.0,3226.326,5260.0,11480.0,4645.295,20202.0,212238.0,10472.0,35641.0,20064.0,17111.0,29998.0,48875.0,27784.0,25600.0,23864.0,12002.0,27237.0,61749.0,16659.78,39743.0,54394.0,6431.0,89863.0,11679.0,4288.006,25810.0,38460.0,6785.817,26125.0,77323.0,9996.0,6207.634,21222.0,47815.0,16157.0,44889.0,5372.774,7933.0
22568,2-phenoxyethyl acetate,16519.0,17528.0,30816.0,30844.0,2407.843,13955.0,9411.0,23994.0,26029.0,615.9293,4818.0,24645.0,7861.0,1119.334,701.3539,21922.0,13546.0,12820.0,23062.0,13931.0,8937.0,10257.0,9910.0,22128.0,299.2566,2508.0,13557.0,12473.0,8329.0,1196.318,9895.0,2535.735,13184.0,4613.0,5816.0,688.4479,163.4478,2682.507,14643.0,574.3793,41839.0,19452.0,7239.0,2111.561,1079.967,21599.0,303.6089,35021.0,975.2738,1131.297,15507.0,14528.0,180.0504,3336.0,8759.0,6725.0,12007.0,25497.0,9564.0,6691.0,7257.0,30641.0,8770.0,23085.0,16450.0,5502.0,11431.0,19607.0,2130.123,7235.0,3095.0,2475.002,17781.0,4379.0,4998.0,3692.0,5836.0,6503.0,4492.0,15116.0,15932.0,1913.454,59102.0,1405.049,4421.0,4603.0,798.5818,3137.0,39630.0,16669.0,19039.0,5186.0,4781.0,10590.0,17003.0,2702.196,4313.898,7943.0,10182.0,4132.0,5631.0,3516.0,6084.0,8053.0,2468.077,5931.0,1695.782,1616.652,3562.074,5575.0,2673.0,11064.0,12314.0,2945.0,1487.605,6265.0,6809.0,5348.0,8797.0,5188.0,2014.519
23229,1-(3-acetylphenyl)ethanone,5888.413,28092.0,44982.82,56515.0,15839.0,9741.0,4849.0,10395.0,4730.0,1112.745,31654.0,1341.325,26161.0,15323.0,46646.0,1488.8,8152.0,9851.0,2030.0,6072.0,1330.123,1971.137,5743.871,2034.4,3691.0,2641.896,3244.0,494.7063,26999.0,5307.0,892.2012,3221.0,671.0995,3885.0,4649.0,9172.0,8769.0,978.5074,448.2617,3317.0,2691.742,10059.0,399.3395,8984.0,19584.0,10250.0,280.8482,948.7677,10608.0,1604.729,3312.0,177.947,6382.0,30213.0,10836.0,65905.0,16085.0,5188.0,12077.0,3899.0,21079.0,15406.0,35809.0,8765.0,47492.0,9503.0,14034.0,5087.0,5414.912,36387.0,9760.0,3472.0,2302.128,2228.228,1976.978,21832.0,3739.0,324.9569,2426.212,2536.715,23055.0,10093.0,7092.0,813.1792,433.3603,29038.0,262.1863,709.4804,45701.0,10563.0,10296.0,28845.0,46473.0,16274.0,58773.0,4547.0,10895.0,49020.0,6274.0,56068.0,24785.0,1273.308,2637.084,5911.0,683.6656,576.133,3671.0,7517.0,2724.0,3218.0,1089.866,845.7139,4923.0,14157.0,2989.0,15150.0,20470.0,1788.406,16871.0,1093.228,5794.0
7500,ethylbenzene,52271.0,114571.0,94620.0,105344.0,324815.0,180533.0,45443.4,90913.0,80001.0,51234.0,286724.0,95155.0,172231.0,39806.0,103207.0,130346.0,5116.123,201078.2,156455.5,23160.85,98697.0,12501.95,68125.0,106498.4878,55719.0,60314.41,53263.6,63688.0,50128.95,64809.55,4434.647,143817.4,78238.86,218061.0,64574.0,249379.0,85310.0,121748.0,81764.0,101094.0,150149.0,98783.0,135054.0,216632.0,279858.0,5932.788,59688.59,117653.0,98691.0,131659.0,59976.55,85906.0,69245.0,120813.3,435.2183,23274.82,121.7135,45423.0,51228.0,54003.0,36647.0,75297.0,37043.0,36266.0,128315.0,124298.0,23649.32,25020.0,49994.0,17104.0,14682.0,27880.57,29542.0,27280.0,16348.0,61991.0,36224.5,39695.0,46606.0,37759.0,32061.0,30862.16,60827.0,8145.322,7203.368,26929.38,55656.0,59983.0,279.3043,4.281951,527.2968,194.8628,543.5209,47181.0,40554.0,60753.0,50328.0,91342.0,27186.0,71626.0,75028.0,76868.0,54475.0,68384.0,39450.0,29653.0,42650.0,30312.14,29470.0,234.6358,38246.0,28474.52,26537.82,37808.0,50484.0,51902.0,64911.0,79180.0,75072.74,18968.04,21362.52
2758,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane",43960.71,66959.0,79276.0,27984.44,10048.0,18471.0,8161.0,53170.0,18485.23,37602.0,11951.51,49654.77,19942.0,8176.0,43898.0,9300.58,13237.0,43696.92,15265.56,82378.79,41731.2,5725.0,44036.48,12985.49,12863.85,26524.0,7950.2,7637.0,12113.53,25039.57,2264.218,9845.0,66683.23,22237.23,11105.0,27640.0,38696.0,23158.25,36951.0,31805.0,15664.0,60122.0,20124.65,20391.0,20861.0,6071.594,53816.0,12683.0,15835.0,6920.105,28403.0,12022.0,37095.0,4115.0,9180.91,15780.0,4489.0,11593.0,5579.0,31668.0,2893.519,34867.55,7268.0,11651.91,4886.0,39204.59,5223.566,9342.0,16011.0,1333.939,1417.143,13516.0,7499.341,11084.0,6336.0,18924.29,7335.0,2701.0,12920.0,25333.0,19439.0,23497.0,14207.0,7593.0,3696.128,5681.0,3433.0,11385.0,19910.27,3141.0,4860.0,8550.759,8343.0,5908.0,9303.794,9625.0,9074.0,14058.94,5269.0,20833.0,33871.87,15197.0,24231.0,18736.0,19565.69,13527.33,9096.0,6687.0,17751.0,14396.0,2693.005,8869.455,9779.0,5159.0,8920.0,11541.0,16526.64,14275.0,29307.15,2531.0,2490.319
19602,2-pentylfuran,1705915.0,1935782.0,1796996.0,2033090.0,1796892.0,4185722.0,764876.0,2402561.0,2427561.0,2887269.0,523325.0,2319862.0,1767355.0,2394305.0,6454553.0,4434374.0,3415302.0,628519.0,2890366.0,2031271.0,277782.0,317710.0,305060.0,287405.0,275092.0,304330.0,1549581.0,1819303.0,481209.0,313513.0,329399.0,1252466.0,287490.0,2384842.0,2331307.0,1657759.0,3896589.0,827917.0,1145421.0,489480.0,2780487.0,1890431.0,595796.0,522553.0,543474.0,500702.0,479481.0,628959.0,305576.0,315393.0,285953.0,270355.0,307170.0,2804.178,15743.0,77864.36,42824.0,11261.51,11521.0,60366.0,41326.0,52795.0,70633.0,21155.0,1364.227,38257.0,115170.0,13414.0,23389.0,30439.0,3440.117,4821.69,28227.0,29500.0,13779.0,21501.0,2452.041,9723.0,5085.254,12328.0,4979.752,88045.0,6707.719,19386.0,28065.0,6616.0,24590.0,22602.0,129007.0,82648.0,5189.0,45516.0,41963.0,54766.0,44596.0,5887.0,10551.43,33458.0,46802.0,13575.0,68655.0,9891.0,24731.46,25551.0,2865.381,49830.0,16163.0,16165.0,32183.0,23745.0,24507.0,3939.0,31503.0,26460.0,11694.0,57835.0,48086.0,74169.0,64878.0,4397.679,49390.0
160669,(2S)-5-amino-2-(methylamino)-5-oxopentanoic acid,554.3914,104543.0,79652.0,73158.0,84972.0,81927.0,1411.246,85130.0,78110.0,77462.0,97763.0,76938.0,98080.0,19870.0,95131.0,95783.0,624.0789,99999.0,99370.94,19040.75,56607.0,12006.05,74817.0,175.9564,60700.0,37433.89,44049.95,57815.0,30076.51,25098.73,4639.959,59875.0,58931.0,97887.0,69464.0,60597.0,74958.0,67290.0,74569.0,96492.0,71241.0,78496.0,93326.0,104875.0,155.7644,139.908,56079.16,79625.0,45130.0,59802.0,46827.78,58924.0,55590.0,474.26,2143.011,399.5388,34.53464,82528.0,97807.0,70073.0,78893.0,76731.0,89346.0,97733.0,22.71327,86877.0,51964.43,64750.0,62104.0,61132.0,47605.0,44870.16,46385.0,29008.0,33395.0,49126.0,57941.39,40140.0,85687.0,93246.0,77168.0,70892.85,78606.0,10013.49,12689.65,25626.37,54320.0,76381.0,31.52052,539.398,667.9671,453.3391,1711.04,83082.0,77681.0,61225.0,76702.0,87374.0,89220.0,96523.0,91561.0,102930.0,105402.0,88599.01,56058.0,48365.0,64357.0,14008.34,60562.0,55799.0,43234.0,47887.02,38905.15,50492.0,55324.0,64773.0,97371.0,73333.0,30096.12,24107.48,35496.05
41209,"2,6,10,15-tetramethylheptadecane",6065.651,10116.0,9636.729,7363.0,6305.0,15907.0,5628.0,16442.42,11850.0,13963.0,5864.0,9964.0,17180.0,13289.0,13974.0,14580.0,18557.0,10208.0,8828.0,8816.0,3868.0,4546.0,3832.734,3719.0,6521.0,6137.0,7904.0,6179.0,7719.0,4822.0,4295.0,5909.0,3574.0,7753.0,17281.0,13934.0,22762.0,6060.0,8659.0,5582.0,14794.0,30624.0,6148.0,5643.0,6583.0,6915.0,4625.0,6246.0,3462.0,2739.597,3486.483,3164.308,3548.0,9030.0,8301.748,11050.0,7982.0,8496.0,7196.0,12270.0,12584.0,21449.0,12369.0,18226.0,40079.0,11756.0,18952.0,5427.0,3375.0,4767.0,7400.0,10175.0,7546.0,10753.0,5239.0,6854.0,3421.0,9702.0,11170.0,11154.0,9390.0,5378.0,6369.0,3869.0,3358.0,4292.0,3545.0,2111.984,9010.0,13006.0,5605.0,13019.0,12944.0,29482.0,9403.0,5472.0,8493.0,12772.0,8458.0,10325.0,10857.0,5793.272,8254.0,11160.0,4697.0,6346.0,3521.0,3334.0,6178.0,5097.0,7581.0,11656.0,12042.0,5692.0,2868.755,7128.0,9748.0,11381.0,5489.0,2560.098,3777.0
