0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
206126.0,10005.0,5272.0,36063.0,22100.0,139429.0,498611.0,10133.0,4292.45,259086.0,7605.986,85606.0,22258.0,5315.0,5590889.0,4580.0,4060.0,3166.725,36202.0,44950.0,6280.0,19186.0,308210.0,914.785,223532.7,7319.0,60618.0,28482.0,109389.0,22373.91,11351.0,2704.0,542601.1,28951.0,1886.331,33982.0,1234267.0,42518.0,11099.0,49838.0,4780.0,76367.75,1189518.0,6748.0,16151.0,60635.85,7349.0,654861.0,28175.49,52837.0,52837.0,33988.93,10881.0,65010.0,7212.351,163.4478,8769.0,85310.0,38696.0,3896589.0,74958.0,22762.0,32492.0,8737.0,54664.16,8085.573,3023.609,9392.0,66359.0,66359.0,5650.0,24313.26,28447.0,55975.0,320355.0
425199.0,6817.0,2522.0,75339.0,8698.047,138168.0,1195430.0,7605.0,14132.0,423354.0,2913.601,216977.0,13577.95,9382.0,5427406.0,5398.0,7854.0,2623.0,823.6602,2790.0,3858.0,13373.0,88902.73,1849882.0,657840.0,8726.0,439045.0,55982.0,165693.0,9758.0,10655.0,7443.0,3158509.0,46312.46,9115.0,5766.0,743244.0,13880.0,26176.0,214088.0,2970.0,13250.0,326818.0,12989.0,23484.0,55532.0,5342.0,390956.0,33870.0,108904.0,108904.0,6995.0,6327.0,116533.0,18156.0,2682.507,978.5074,121748.0,23158.25,827917.0,67290.0,6060.0,30154.0,5781.0,149263.6,67399.04,5205.0,5724.0,99430.0,99430.0,7627.0,30278.0,44506.0,77635.0,508141.0
24550.37,6615.0,2019.267,35178.0,9859.0,124021.0,1055935.0,6275.0,9783.0,156357.0,7060.0,137679.6,17718.0,7382.0,5996811.0,2624.0,4586.0,2008.801,345.8965,5848.0,5497.0,18766.0,103960.9,24753.0,467372.0,4132.0,367260.0,33322.0,444766.0,6231.374,13975.0,2797.618,4910726.0,104845.0,10427.0,6217.0,420274.0,28383.0,31318.0,112881.0,3220.0,13628.0,417796.0,3857.921,20054.0,64264.0,5816.0,315175.0,33574.0,55727.0,55727.0,6761.0,5392.0,253407.0,36867.0,14643.0,448.2617,81764.0,36951.0,1145421.0,74569.0,8659.0,27325.0,3830.062,10677.0,166342.0,4185.0,5400.0,93287.0,93287.0,7960.0,43961.85,18792.0,56117.0,370847.0
144897.0,14919.0,2520.127,57633.0,10431.1,133699.0,527168.0,40814.34,7663.0,206208.0,3613.825,268781.0,20136.0,1487.069,7348882.0,4394.0,59662.0,4956.0,2542.452,5242.0,14677.0,22702.0,106243.7,60969.0,215896.0,24750.0,61903.0,37570.0,115570.0,39682.0,11412.0,4889.0,608260.1,50009.87,3684.975,3176.716,780715.0,21777.0,13930.0,130773.0,5203.0,12865.0,703709.0,11312.0,11630.0,30212.0,4800.155,354222.0,42050.0,116475.0,116475.0,16132.0,11900.0,99274.0,8888.784,574.3793,3317.0,101094.0,31805.0,489480.0,96492.0,5582.0,66954.0,11164.0,57838.03,11139.64,7200.0,6660.0,392258.0,392258.0,7834.0,34789.28,156426.0,58009.0,545735.0
18831.49,8293.0,17377.0,15122.0,17351.0,145945.0,846673.0,9700.0,10652.0,177175.0,8839.0,106963.3,16229.04,14421.0,5728891.0,4738.0,7877.0,3587.0,5904.0,38551.0,8043.0,23216.0,150011.9,5043127.0,404473.0,3913.909,661040.0,36124.0,324658.0,35997.0,15043.0,4660.0,2964784.0,82804.0,11047.0,14425.0,779880.0,44644.0,35220.0,143011.0,9817.0,29095.0,454357.0,1834.301,21081.0,62835.41,6384.549,383823.0,34767.0,64291.0,64291.0,14655.0,8313.0,256954.0,48182.0,41839.0,2691.742,150149.0,15664.0,2780487.0,71241.0,14794.0,34460.0,3612.0,5920.0,209568.0,3795.0,10960.0,76648.0,76648.0,7785.055,34007.0,33015.0,71237.0,372161.0
36871.0,8945.0,6104.0,35572.0,14438.0,169818.0,999048.0,12945.0,15727.0,205038.0,17566.0,106107.0,63688.0,19635.0,6630462.0,4370.0,12142.0,8004.0,7815.0,7241.234,21874.04,37093.08,123383.0,458192.0,451235.0,25348.0,1284964.0,43793.54,389838.0,19801.46,13881.0,10410.0,4626696.0,116544.0,11196.0,21772.0,749744.0,39771.0,38819.0,146336.0,20195.0,50303.44,1322673.0,14402.3,67198.0,153486.2,6601.0,402752.0,34900.0,56746.0,56746.0,12189.0,28757.0,84345.0,151947.0,19452.0,10059.0,98783.0,60122.0,1890431.0,78496.0,30624.0,32741.0,4446.0,16527.0,155966.0,4197.0,23983.0,90992.0,90992.0,12971.15,30956.0,23104.0,100942.0,396923.0
300054.0,20005.0,2090.91,72234.0,12510.94,170611.0,1144074.0,57188.0,15622.29,813238.0,1888.394,297720.0,21118.0,2389.596,7092315.0,2041.049,53528.0,1016.191,614.4124,10425.0,7447.811,13874.0,103850.0,127234.0,725993.0,20130.0,447680.0,81075.0,203128.0,26669.0,14021.0,7400.0,3954986.0,50362.0,15910.0,3770.0,730893.0,16708.0,22673.0,211197.0,2892.0,16766.0,1081971.0,12057.0,18972.0,51635.0,5457.0,399390.0,41864.0,95557.0,95557.0,12460.0,13353.0,166749.0,19206.0,7239.0,399.3395,135054.0,20124.65,595796.0,93326.0,6148.0,61955.0,10278.0,7524.0,125176.0,4767.0,7167.0,575951.0,575951.0,7199.0,38597.33,120510.0,85673.0,538373.0
568744.0,17760.0,2648.281,116342.0,12059.46,148100.0,1653592.0,37402.0,12383.0,229699.0,2069.586,266031.0,17357.07,2249.289,7709896.0,2963.152,31664.0,974.0337,3542.627,2384.546,13415.0,14601.0,138218.0,8477.0,1013537.0,21586.0,668666.0,92326.0,183629.0,22101.0,16588.0,12866.0,4787666.0,53591.05,11035.0,2938.0,476906.0,16361.0,19824.0,190925.0,5905.0,14893.0,729805.0,24128.0,20652.0,53104.0,5387.0,412660.0,44757.0,100552.0,100552.0,15486.0,15822.0,188458.0,11394.0,2111.561,8984.0,216632.0,20391.0,522553.0,104875.0,5643.0,60287.0,5250.0,186563.6,59213.0,6240.0,4861.0,496758.0,496758.0,6333.0,48929.0,108532.0,52940.0,596187.0
679193.0,19044.29,5635.0,146737.0,17538.0,166393.0,1462699.0,51381.38,9406.0,141298.0,2367.403,418377.0,23209.0,1740.532,5930460.0,1147.091,54172.0,1308.157,7267.0,34660.0,2097.07,16636.0,140992.0,8593.508,648329.0,10936.0,47695.0,78348.0,266646.0,60542.0,26158.0,7517.0,2155208.0,159066.0,4123.35,3100.0,1024800.0,10474.0,29370.0,76852.0,6791.0,16335.0,40878.51,34886.43,14972.0,36527.37,6350.0,263044.6,34428.0,94747.0,94747.0,5426.0,3271.213,67626.0,7416.283,1079.967,19584.0,279858.0,20861.0,543474.0,155.7644,6583.0,77149.14,6809.0,5706606.0,101303.0,3642.0,5729.0,846876.0,846876.0,2445.0,52428.0,234487.0,64385.0,533319.0
2868.444,20172.0,1624.227,30556.84,12496.0,231830.0,2303.282,38580.0,8773.0,266562.0,3221.765,86015.0,20529.0,953.1437,1006.512,1901.165,142892.3,7807.063852,27.96803,5410.0,25495.0,4694.071,583.2982,26778.92,701.1515,7190.0,401016.7,1419.752,2163.233,21283.0,52.64231,35745.75,12293.3,13259.87,1584.058,5378.0,555271.0,30851.0,902.2858,1149.907,885.989,14592.0,1187806.0,6071.904,11933.0,31262.0,232528.1,213.9573,14597.25,40410.13,40410.13,18355.0,12847.78,11104.95,308.9808,21599.0,10250.0,5932.788,6071.594,500702.0,139.908,6915.0,37005.0,7639.0,49.61518,2.8e-07,261318.9,6419.0,380.5674,380.5674,6480.662,186129.4,33321.0,81180.0,17867.98
306974.0,15264.0,3437.0,46613.0,14029.0,135570.0,566102.0,38547.0,6723.0,121222.0,3219.006,198190.0,12204.0,1174.105,6667004.0,2649.0,33050.0,827.164,3601.0,37503.0,7611.0,8866.0,143645.0,1010190.0,206304.0,15804.0,54221.0,29149.0,159439.0,32232.0,14957.0,4008.426,635582.0,36078.0,3196.333,3470.521,755078.0,12137.0,12022.0,49277.0,6661.0,12638.0,707170.0,12694.0,11913.0,29625.7,6530.0,15878.87,40989.0,109209.0,109209.0,15672.0,18600.0,219127.0,769.4727,303.6089,280.8482,59688.59,53816.0,479481.0,56079.16,4625.0,55812.0,6268.0,10608.0,13149.63,6098.0,7285.0,373041.0,373041.0,7097.0,18256.0,88639.0,81427.0,544830.0
25128.89,20327.42,3673.0,248262.0,10124.0,284693.0,1222567.0,54389.0,11369.0,199222.0,3062.283,306230.0,17992.46,2338.961,6366303.0,9026.0,61588.0,1888.317,2472.358,7242.0,12553.0,26423.0,72214.0,150332.0,620455.0,18697.0,530081.0,39278.0,605081.4,33514.0,18050.0,7229.0,4450690.0,112565.0,15335.0,4258.496,842281.0,35695.0,44006.0,124778.0,17263.0,18391.0,782702.0,4618.0,16661.0,49253.0,5201.0,281746.0,35929.0,115696.0,115696.0,11188.0,10334.67,575033.0,60236.0,35021.0,948.7677,117653.0,12683.0,628959.0,79625.0,6246.0,60361.0,20650.0,21137.0,319352.0,8811.275,8174.0,542554.0,542554.0,20992.0,113106.9,142195.0,77453.0,607474.0
380882.0,16711.0,1946.122,60203.0,7486.0,128509.0,843489.0,30448.0,9074.0,102755.0,1805.143,220174.0,20750.61,1788.096,4000216.0,901.1322,41750.0,2157.559,2181.219,96.29506,26895.0,5540.0,86457.62,100528.0,404561.0,5242.0,305332.0,37394.0,177399.0,29624.0,11158.0,19306.0,2858608.0,36936.36,6054.0,1928.76,476871.0,33845.0,15928.0,119272.0,3398.0,9807.907,611105.0,12700.0,12055.0,29786.0,3003.0,438663.0,21047.0,66336.32,66336.32,11544.08,16115.81,150755.0,17883.0,975.2738,10608.0,98691.0,15835.0,305576.0,45130.0,3462.0,39601.0,3049.96,137957.3,74586.0,4393.316,3969.0,401934.0,401934.0,5275.416,23074.0,100068.0,54518.0,354905.0
92716.0,10922.07,2162.025,36462.0,9686.0,85341.0,438326.0,30381.0,5387.0,169659.0,1151.709,165510.0,10772.0,1107.282,5141087.0,1677.781,28736.81,2870.0,2200.89,4792.0,6994.0,9037.0,83213.0,116646.0,231286.0,18773.0,133033.0,40192.0,45982.0,12721.0,9903.0,2494.42,1115490.0,26052.0,3164.0,1944.864,435341.0,13840.0,9155.0,47605.0,4488.0,9624.0,265277.0,4532.0,7279.0,16670.0,5548.0,219283.0,22317.0,45190.0,45190.0,6404.0,4182.0,36833.0,2963.55,1131.297,1604.729,131659.0,6920.105,315393.0,59802.0,2739.597,28783.0,7759.0,4115.0,23855.05,2296.52,3969.0,280205.0,280205.0,3870.0,12309.0,55560.0,30711.0,268737.0
25559.0,8881.243,1776.747,22580.0,6430.534,71401.0,880832.0,22425.0,9206.0,156673.0,3160.0,62552.0,14632.0,783.784,4927367.0,5720.0,34145.0,3329.0,1335.744,2947.906,15134.0,20797.0,55886.15,155251.0,523774.0,6870.0,567502.0,33200.0,341431.0,4574.0,9389.0,13413.0,4900797.0,105986.0,15507.0,4587.0,233818.0,28651.0,24657.0,130742.0,8749.0,9452.0,425124.0,2668.0,12352.0,35078.0,3727.0,70572.53,21590.0,41575.0,41575.0,6006.0,8813.0,256555.0,48314.0,15507.0,3312.0,59976.55,28403.0,285953.0,46827.78,3486.483,21333.0,2125.78,8284.0,235985.0,2634.931,3462.0,53272.0,53272.0,12501.2,45662.97,15593.0,35113.0,276912.0
20315.15,11528.51,1418.007,15203.0,7793.0,84559.0,1257111.0,21441.0,5725.0,76555.0,1228.988,174129.0,7689.952,1009.996,5006871.0,766.8845,53810.0,5786.0,1724.107,987.3841,4896.0,14450.0,83271.03,242927.8,679956.0,35826.0,475874.0,27929.0,446821.0,14802.0,11185.0,13531.0,5327142.0,88160.0,13411.0,1246.742,473094.0,11225.0,23207.0,105357.0,3249.0,8845.0,397628.0,2988.167,6905.0,18575.85,3100.0,235566.0,23395.0,52145.0,52145.0,8198.0,7023.0,217505.0,23345.0,14528.0,177.947,85906.0,12022.0,270355.0,58924.0,3164.308,33710.0,2891.0,5793.0,301943.0,2336.078,3154.0,344647.0,344647.0,3252.846,42662.0,71800.0,29396.0,339041.0
114036.9,11818.0,2403.46,28591.0,10193.0,103058.8,366220.0,24586.0,8352.273,129357.0,1483.995,218540.0,8962.0,1139.273,4831582.0,917.4142,45158.0,5862.972,2508.388,1648.663,11998.0,13092.0,87204.0,253191.0,197145.0,13095.0,52932.0,23626.0,76288.0,22792.0,12334.0,2743.0,568329.0,21846.0,1951.937,2070.646,534093.0,11930.0,11641.0,49808.0,3779.0,9905.0,373279.0,6616.0,9779.215,21996.0,3487.0,238632.0,21132.0,48562.0,48562.0,8178.0,9265.943,171770.0,2786.441,180.0504,6382.0,69245.0,37095.0,307170.0,55590.0,3548.0,41137.0,5606.0,7169.0,7581.549,2518.585,3294.0,359075.0,359075.0,5262.583,8639.0,99149.0,39787.0,267324.0
246242.0,11040.48,5996.0,15613.0,4603.543,135279.0,714519.2,10007.3,5666.0,93765.0,5091.0,24386.0,12783.89,7028.0,31878.0,29622.0,13660.0,99657.0,1478.566,4803.291,11512.0,12527.0,4880.442,704386.0,336265.0,22235.0,164707.0,45744.0,3326.821,7423.618,110834.0,8377.852,2182348.0,16630.0,8096.0,15892.0,673482.0,25972.0,21869.0,660133.2,10777.0,19033.22,378981.0,58991.0,9546.0,30288.0,4841.0,3221.944,3415.923,54387.0,54387.0,11650.49,12513.84,2234.627,17359.0,3336.0,30213.0,120813.3,4115.0,2804.178,474.26,9030.0,9189.0,4786.0,4793.0,63144.0,3886.0,6544.0,45038.0,45038.0,13809.07,24206.84,32602.0,66785.0,237520.0
469486.0,7268.941,5200.0,51962.0,5731.0,126288.0,1238011.0,8849.54,6074.0,70908.0,8418.043,32414.0,29285.0,6802.0,355205.6,15970.0,10325.0,58074.0,2967.0,3862.388,14428.0,16442.0,75656.0,260239.0,506391.0,10608.0,909276.0,76360.0,2802.814,7851.108,144672.0,18997.0,4975350.0,20949.5,11700.0,16748.0,508955.0,25885.0,17911.0,137038.0,12088.0,30102.0,474961.0,62983.01,12949.0,35275.0,4687.0,4857.0,25878.0,53983.0,53983.0,9634.0,18516.0,5776.939,51519.0,8759.0,10836.0,435.2183,9180.91,15743.0,2143.011,8301.748,9723.0,3214.252,3309.0,150867.0,3659.245,13574.0,52079.0,52079.0,17348.0,36320.0,71140.0,74375.0,308810.0
444527.0,17199.0,9477.0,79346.0,14584.27,223682.0,1518045.0,14206.0,10485.0,355303.0,9205.0,42337.0,38871.0,11344.0,41115.0,18800.0,14683.0,3780.0,11112.0,11404.0,36693.0,60568.0,97806.25,572654.0,829493.0,6241.62,475450.0,118282.0,7797.907,19864.0,292141.1,21812.0,3907025.0,40895.0,14619.2,22199.0,738442.0,76685.0,39629.0,145310.0,11679.0,53410.25,288588.0,64898.0,27092.0,60456.0,7234.0,8502.825,40010.0,72681.0,72681.0,21091.0,8746.0,2248.653,17332.0,6725.0,65905.0,23274.82,15780.0,77864.36,399.5388,11050.0,15579.0,6234.0,8007.0,165605.3,4907.0,10153.0,58073.0,58073.0,16660.45,219019.0,53404.0,93472.0,412265.0
233639.0,12631.0,10369.0,39232.0,8501.885,149651.0,481644.0,13530.77,6301.967,132534.0,5163.0,539631.0,22453.0,13540.0,1080428.0,15907.0,7855.0,10565.0,1994.835,26277.0,19388.0,15173.0,115783.0,1137426.0,247770.0,38327.0,539572.6,115627.0,69738.99,39284.0,8060.0,5811.807,2408380.0,44977.0,6878.0,9278.0,949035.0,53397.0,31693.0,130108.0,65571.0,18377.41,416685.0,152742.0,7998.945,29948.0,4282.0,39950.76,29561.0,70062.0,70062.0,14165.0,8334.192,53160.22,43049.0,12007.0,16085.0,121.7135,4489.0,42824.0,34.53464,7982.0,16650.0,7313.0,5992.96,55758.0,3080.0,7473.0,641762.8,641762.8,5068.605,16363.0,165584.0,65342.0,364605.0
378752.0,13872.0,6770.0,74171.0,7991.0,126643.0,877749.0,17662.0,13112.66,251388.0,10347.0,98890.0,27646.0,10850.63,6489854.0,24903.89,9718.0,3278.0,1931.537,17720.0,5052.0,33742.0,73000.0,9175372.0,608236.0,29115.0,511883.0,127003.0,203837.0,10983.0,13308.0,9065.0,4672726.0,44781.0,18290.79,14841.0,654519.0,34598.0,48996.0,228877.0,12245.0,34376.0,532573.0,103728.0,22612.79,48750.97,4715.134,362178.0,44233.0,80096.0,80096.0,11198.01,8694.519,209308.0,49595.0,25497.0,5188.0,45423.0,11593.0,11261.51,82528.0,8496.0,17485.0,6441.0,6157.0,201625.0,4988.0,11507.0,79668.0,79668.0,23339.0,39114.64,155840.9,101347.0,464135.0
220692.0,7884.0,8918.0,44044.0,9583.454,132614.0,479238.0,12531.31,9647.493,149909.0,7377.0,70558.0,17768.0,8983.0,7754310.0,25462.0,9795.0,1332.712,12579.0,7972.0,14651.88,18441.0,104967.0,110623.0,293402.0,17140.0,549776.0,90930.0,192471.0,11055.0,16215.0,4598.0,2021839.0,26492.88,6161.0,7555.0,494882.0,54395.0,26117.0,107941.0,10813.0,19768.0,688935.0,81928.0,28645.2,53993.0,4241.0,205447.9,27301.0,44625.0,44625.0,17761.0,5867.465,81820.0,38416.0,9564.0,12077.0,51228.0,5579.0,11521.0,97807.0,7196.0,12202.0,6463.0,3542.0,90335.0,3030.0,7763.0,57551.0,57551.0,18028.0,17759.0,29781.28,85336.0,265938.0
500044.0,8172.0,18290.0,128017.0,19814.0,158202.0,1914251.0,12133.0,32887.0,201121.0,12634.72,89525.0,21976.0,13455.0,5292649.0,6628.0,7622.0,249687.9,12971.0,17548.0,9123.0,27196.0,196430.0,6438842.0,925267.0,10342.0,437476.5,82358.0,347374.0,21951.21,200517.3,7954.0,3457698.0,54561.9,10564.0,14916.0,730945.0,37707.0,40113.0,135236.0,28434.0,26124.0,390582.0,99753.0,37217.0,76612.0,7759.0,478604.0,33477.0,61449.0,61449.0,22957.0,7434.0,198061.0,24330.0,6691.0,3899.0,54003.0,31668.0,60366.0,70073.0,12270.0,21233.0,4037.0,12358.78,231712.0,3679.0,8274.0,76843.0,76843.0,2373.0,56979.0,103475.5,97625.0,354920.0
52691.0,21932.72,11413.0,23100.0,13650.0,185257.0,567260.0,11522.0,7168.0,116929.0,15422.0,83231.0,13941.0,9101.0,5820796.0,4665.0,6826.0,379389.0,8104.0,9962.991,13250.0,9756.0,150287.0,165008.0,589239.0,10387.0,293560.3,39059.0,259741.0,26349.0,12307.0,7506.0,1578985.0,30131.0,5761.0,15127.0,716811.0,46758.0,18597.0,82170.0,7594.0,28473.38,677332.0,119585.0,20084.0,62203.0,5639.0,425393.0,46103.85,65530.0,65530.0,21199.0,5982.0,62464.37,10291.0,7257.0,21079.0,36647.0,2893.519,41326.0,78893.0,12584.0,16673.0,4884.0,3461.0,1242193.0,4064.537,8906.0,79552.0,79552.0,6196.0,17779.47,51650.17,80290.0,364165.0
1010859.0,16616.0,16455.0,166661.0,14584.0,222822.0,1988090.0,13718.0,7193.03,104849.0,24498.0,762568.0,26640.0,15732.0,5853170.0,38741.0,8708.933,79737.0,7371.0,5954.656,3727.563,20452.89,239671.0,117982.0,1184005.0,6077.39,1221188.0,36281.0,432054.0,62773.0,326039.8,19067.0,8646185.0,114074.4,32201.0,52114.0,1592741.0,24132.0,42787.0,405632.0,9450.0,79833.0,69326.6,228345.0,16381.0,52715.02,6210.0,509708.3,38211.0,107865.0,107865.0,15688.0,4861.079,444504.4,492029.0,30641.0,15406.0,75297.0,34867.55,52795.0,76731.0,21449.0,23973.0,9454.0,5628786.0,337968.0,5383.992,13430.0,1285904.0,1285904.0,22975.0,57822.0,244068.0,94872.0,510818.0
86177.0,15974.0,12854.0,33550.0,14034.0,182517.0,1238655.0,10505.0,6822.226,192947.0,9520.0,92114.0,21637.95,8990.0,6617614.0,8821.0,9762.0,46004.0,6756.0,15634.0,7352.0,31040.0,151197.0,361885.0,1097132.0,10507.0,381992.5,35415.0,747076.0,14948.0,10386.0,11785.0,4569499.0,47291.0,14652.0,12257.0,729822.0,38933.0,27362.0,159774.0,17321.0,23487.28,437006.0,102091.0,22064.0,55975.0,6550.0,381222.0,39822.0,66692.0,66692.0,18457.99,4345.0,158444.0,18259.0,8770.0,35809.0,37043.0,7268.0,70633.0,89346.0,12369.0,18451.0,5506.0,4389.0,865377.0,5183.0,9813.0,81142.0,81142.0,4928.248,32262.09,35175.22,97176.0,394713.0
407579.0,18918.0,8622.0,79478.0,9856.0,176614.0,898000.0,14056.0,7939.0,243393.0,25617.0,19247.0,41876.0,9543.0,7643716.0,29221.0,8753.11,6537.0,2505.616,23438.0,14655.0,52309.0,103296.0,406676.0,705480.0,19590.0,493739.0,125845.0,251569.0,11393.79,191533.7,9185.0,4242153.0,27044.0,11537.92,32075.0,840062.0,58613.0,41897.0,413481.0,10352.0,52575.4,1346741.0,172757.8,20151.0,73344.0,5237.0,522199.0,40780.0,71470.0,71470.0,16497.0,28298.0,212743.0,115526.0,23085.0,8765.0,36266.0,11651.91,21155.0,97733.0,18226.0,24102.0,11696.0,22934.0,143826.0,4944.0,20226.0,92436.0,92436.0,22024.42,30548.0,63418.38,120206.0,444579.0
241869.0,20490.65,8025.0,64775.0,15328.85,252460.0,5503.919,21024.0,13281.0,283373.0,26291.0,133240.0,47218.37,12960.0,21565.34,7783.0,29118.0,3189.0,3147.0,5154.942,90006.42,20272.0,3657.023,129983.0,400238.6,7191.0,692281.0,173802.0,4118.359,16147.72,3930.079,327.2896,4068166.0,47756.0,9286.0,40130.0,1173569.0,183216.0,36332.0,161583.8,6379.0,75382.44,1348076.0,186001.4,31633.0,94565.0,5624.0,972.5311,1386.873,73275.0,73275.0,16813.0,7534.512,1576.915,120582.0,16450.0,47492.0,128315.0,4886.0,1364.227,22.71327,40079.0,19668.0,12879.0,6077.0,65525.0,40557.46,14705.0,101383.0,101383.0,15469.0,24572.0,108999.5,134288.0,415806.0
1201489.0,16162.85,5298.0,167837.0,9526.0,173963.0,2120394.0,12860.0,10272.53,159255.0,8346.0,769824.0,88927.99,9309.0,6932096.0,16563.0,10748.0,2584.895,1490.124,2414.905,13453.0,31706.7,95691.0,160308.7,960358.0,15254.13,776479.0,40608.0,252586.0,48683.0,22341.0,6554.0,7087416.0,95653.0,18684.0,24721.0,1394097.0,13444.0,45126.0,274531.0,7536.0,35965.45,832708.0,304499.0,24716.0,101580.0,4261.706,450484.0,44436.0,115022.0,115022.0,12783.0,2069.118,205733.0,80536.0,5502.0,9503.0,124298.0,39204.59,38257.0,86877.0,11756.0,19868.0,7445.0,5340829.0,185629.0,4796.0,25795.0,1375627.0,1375627.0,16817.0,75963.0,87730.0,123569.0,613527.0
171015.3,18520.0,7033.0,28295.0,19186.0,221847.0,1122630.0,16084.0,5741.779,190614.0,20051.84,125222.3,42377.51,11928.0,7474614.0,1705.862,14461.0,2661.0,13236.0,10078.92,31122.0,23656.0,186859.0,394228.0,690023.0,13206.84,994063.0,40073.0,334736.0,33411.79,14168.0,17739.0,4752876.0,51674.0,10938.0,24960.0,893346.0,59184.0,25637.0,153229.0,8739.0,42704.0,767515.0,115568.0,21314.39,72936.0,7287.0,246875.6,50960.8,75480.0,75480.0,15187.0,6998.0,104742.0,30201.0,11431.0,14034.0,23649.32,5223.566,115170.0,51964.43,18952.0,21417.0,5356.0,3205.0,821186.0,5703.0,15902.0,103382.0,103382.0,2436.057,33457.0,39726.98,130538.0,482834.0
289336.9,9016.203,5248.0,65142.0,9912.0,106083.0,784391.0,9867.0,5195.0,117935.0,7912.0,9552.0,13496.58,5506.933,5071192.0,4597.0,4319.0,8038.0,26016.0,19909.0,2819.672,16442.0,89563.0,177396.0,503196.0,13472.0,646276.0,80864.0,145154.0,14993.0,10144.0,5390.0,3543388.0,28452.21,10305.0,20256.0,431938.0,29779.0,27976.0,144062.0,19763.0,35087.0,291684.0,54554.0,15048.38,38706.92,3941.0,210530.0,25667.0,41775.0,41775.0,6829.0,5787.0,140184.0,75967.0,19607.0,5087.0,25020.0,9342.0,13414.0,64750.0,5427.0,9753.0,5169.0,3029.947,182810.0,3315.0,9111.0,56354.0,56354.0,9953.0,22222.4,24960.66,58659.0,277341.0
348162.6,10775.0,2936.812,76362.0,10736.0,99610.0,1615405.0,22728.0,6114.152,71746.0,3541.209,53999.0,10247.0,933.1613,5116799.0,2287.741,23844.0,1283.433,3421.0,3985.0,7017.0,7023.0,125145.0,45834.0,1028732.0,7818.0,456966.0,71295.0,288841.0,13117.54,11242.0,6704.0,6049024.0,37892.51,14911.17,4928.0,267282.0,11211.0,18641.0,128881.0,4752.0,9828.0,337339.0,52249.0,9430.0,22590.0,5964.0,12701.1,26070.0,41076.0,41076.0,9015.783,8947.0,165083.0,13991.0,2130.123,5414.912,49994.0,16011.0,23389.0,62104.0,3375.0,8134.0,4381.0,109016.8,197014.0,3089.0,4213.0,51430.0,51430.0,5301.018,26701.0,31394.81,45988.0,300135.0
34915.0,17085.51,3202.551,51347.0,11389.0,153313.0,642637.0,28397.0,6797.0,104232.0,3710.0,360479.0,11695.0,2908.014,4843656.0,3652.0,51114.0,1540.686,3016.0,2440.679,17938.0,8898.0,98797.0,391775.0,352978.0,7674.0,377197.5,24921.0,184403.0,58945.0,108215.8,4893.0,1708923.0,50617.0,5493.0,1749.348,739222.0,25315.0,12103.0,120946.0,5053.0,7592.0,357110.0,126968.0,8762.0,23982.0,4079.0,440052.0,30946.87,96354.05,96354.05,7995.0,4292.0,55518.0,23037.0,7235.0,36387.0,17104.0,1333.939,30439.0,61132.0,4767.0,12479.0,5890.0,1926.586,475315.0,8340.0,4389.0,785062.6,785062.6,4822.0,11190.0,204424.0,60009.0,445883.0
22898.0,13606.99,2566.245,35927.0,8733.0,103381.0,335635.0,5554.0,10511.0,105997.0,3561.0,74725.0,10117.0,5646.0,3832936.0,8014.0,5179.0,1444.762,2368.937,8806.0,9025.0,4809.0,55428.0,425983.0,168822.0,9948.0,169908.0,22438.0,81692.0,9397.0,7611.0,3961.0,870319.0,17022.0,3022.42,12250.0,581438.0,14395.0,12464.0,47034.0,7301.0,27507.0,201762.9,85878.0,21531.13,58687.0,4575.0,250248.0,22221.22,40046.0,40046.0,4878.056,2644.0,22915.0,6721.0,3095.0,9760.0,14682.0,1417.143,3440.117,47605.0,7400.0,6408.0,3538.0,2125.12,266256.0,2025.281,6499.0,59916.0,59916.0,12818.0,18191.6,48462.0,46203.0,215576.0
566554.0,6431.705,2183.943,80707.0,7898.0,89127.0,860498.0,6274.0,7718.0,100139.0,5648.215,82129.0,13654.0,4596.0,4724953.0,11020.65,4805.0,8005.0,1174.921,4954.325,7169.0,11527.0,70345.0,621662.0,539829.0,6007.771,178225.0,65536.0,150937.8,8462.047,17392.0,2851.005,3499868.0,33106.96,9977.0,9715.0,552244.0,14476.0,22904.0,129310.0,3230.0,17127.0,333828.0,116629.0,18070.0,66524.0,3703.0,502384.6,29152.0,51426.0,51426.0,7091.0,5472.587,157450.0,8378.424,2475.002,3472.0,27880.57,13516.0,4821.69,44870.16,10175.0,9846.0,3647.054,4426.0,103178.0,2866.835,6980.0,70870.0,70870.0,14915.0,25411.0,58470.0,60296.0,315802.0
